x,y
0.305305305305305,-1.83076564224973
2.15715715715716,2.61845706951671
-2.06706706706707,4.45509915169729
-2.83783783783784,5.86923718283554
-3.37837837837838,15.7109292474976
-0.885885885885886,-0.151445487383757
3.2982982982983,11.6890446156205
-1.76676676676677,5.33277837279489
2.6976976976977,6.13545461744311
2.90790790790791,9.70447284053452
-0.235235235235235,-0.441512135661429
-1.46646646646647,-0.0543600535501572
-2.64764764764765,6.97692753944307
-0.925925925925926,-3.24833503294195
-4.12912912912913,17.1886402578293
3.56856856856857,11.4549200817662
2.92792792792793,11.5668567029187
4.71971971971972,21.3575244329264
2.43743743743744,4.72323736828091
2.91791791791792,5.86015228705502
1.60660660660661,3.06690929336569
-1.78678678678679,4.98194903532604
3.22822822822823,10.7760141579465
1.71671671671672,4.06305056988385
-4.65965965965966,24.9851885866586
1.93693693693694,7.13971788851081
2.85785785785786,7.85425395201653
-1.60660660660661,-0.189134998508408
4.21921921921922,19.1540774628995
-3.74874874874875,14.8359310118894
-2.72772772772773,8.23085640486208
0.625625625625625,-0.358967508175624
3.64864864864865,11.8185008671252
4.27927927927928,16.2446731130409
1.67667667667668,3.91200779113782
-0.385385385385385,0.5538845405404
-1.80680680680681,4.80401034922521
-1.95695695695696,4.78140909097178
1.48648648648649,1.93533931206491
-3.57857857857858,10.4828077585835
2.56756756756757,3.85669410611206
0.135135135135135,-1.95837619767218
-3.38838838838839,14.0086998846293
4.57957957957958,20.6458208571704
0.605605605605605,-1.31588057914768
2.82782782782783,10.0781321313479
0.465465465465465,0.207606747524773
-2.27727727727728,3.38513964005987
-3.54854854854855,10.5841310675841
-3.68868868868869,12.9044527297542
-0.465465465465465,1.64950310087799
-4.82982982982983,21.5422181722981
-2.7977977977978,8.4836929943552
-2.36736736736737,3.89071446098796
-0.005005005005005,2.74852872108202
-4.57957957957958,21.5515396851388
-2.57757757757758,4.68710181044294
4.97997997997998,24.6638496707461
2.31731731731732,8.34663421276064
1.32632632632633,-0.958185153356325
-1.34634634634635,-1.73159245753167
1.11611611611612,0.492041200633272
-2.48748748748749,7.20251295674764
3.47847847847848,9.49975251189842
-2.96796796796797,8.91406358250775
-2.94794794794795,4.85634220182308
4.60960960960961,20.7216452760549
1.14614614614615,3.58941160910234
-1.6966966966967,-0.419857146361835
2.50750750750751,7.26972768021699
-2.40740740740741,10.7035143467177
-0.335335335335335,-1.98645960100514
-3.98898898898899,15.5529231980321
2.76776776776777,6.22959755580939
-0.675675675675675,-1.88981674921063
0.385385385385385,-0.161988334069519
0.115115115115115,-1.11578972768724
3.58858858858859,13.7717121920185
-3.94894894894895,12.769569199432
-4.83983983983984,22.9939460114422
4.4994994994995,20.9265810106174
3.01801801801802,10.3375618278644
-1.36636636636637,3.32333772453246
3.93893893893894,13.4102977032841
-2.93793793793794,7.17225045155087
-0.065065065065065,2.63448578751613
3.96896896896897,15.6390813353811
-2.97797797797798,9.7804039981813
2.66766766766767,5.43433417227708
3.55855855855856,11.8126337312797
-1.03603603603604,1.37717403723292
-2.3973973973974,9.42904405761564
3.66866866866867,11.0286728652266
0.295295295295295,-1.99971980368711
-3.83883883883884,13.7895397482924
1.28628628628629,0.271670899869327
1.2962962962963,3.107506785319
1.57657657657658,3.73066285200567
-2.62762762762763,8.61194722357495
0.155155155155155,0.664928521438797
-2.32732732732733,2.813212031112
-4.73973973973974,19.8662988358611
-3.2982982982983,12.9402559193828
2.4974974974975,3.3488971613816
0.915915915915916,2.9198015240093
0.775775775775776,2.35391387877026
0.535535535535535,1.7982740706215
2.87787787787788,10.1343611986574
-3.11811811811812,8.34159472042776
-1.58658658658659,4.45864137553463
3.16816816816817,10.1794580995348
-3.06806806806807,7.98654644995239
-0.415415415415415,-1.19291893088149
1.81681681681682,1.60057887643007
3.00800800800801,10.8694377459325
-3.65865865865866,12.4894771529984
-1.66666666666667,3.83025878174209
-1.05605605605606,1.60365776991203
3.32832832832833,8.30738768474191
-0.185185185185185,-0.646033231431644
-2.28728728728729,6.87461550964165
-2.77777777777778,8.7815134665912
-2.12712712712713,4.6777157419289
-0.475475475475475,-1.24221589266813
0.565565565565565,0.800224897112152
4.37937937937938,20.1806718030242
1.996996996997,5.37062989177298
3.74874874874875,13.4817912551821
0.045045045045045,-2.22504333590328
-1.35635635635636,2.18928037089212
-4.68968968968969,24.1601358481955
-3.46846846846847,14.9792482156555
2.04704704704705,4.55852859616986
0.405405405405405,3.82247053446003
-0.765765765765765,3.51429053807423
-4.55955955955956,22.2464083535604
0.475475475475475,-0.840890307508994
-1.61661661661662,4.57877303651799
1.58658658658659,3.48759556472009
1.54654654654655,1.84913855724031
-2.35735735735736,5.0865998429695
-2.56756756756757,4.59774477558863
-1.04604604604605,-1.11789839715939
4.2992992992993,15.9502738656454
2.33733733733734,7.30887416197694
1.08608608608609,0.610679811066384
-1.81681681681682,0.669796293436932
-1.32632632632633,2.27532917090074
0.575575575575575,-0.816319444177444
3.81881881881882,16.7508030586543
-2.26726726726727,3.36410561431153
-2.87787787787788,6.0293536399705
0.755755755755755,1.38602027023218
-0.575575575575575,-1.92446784914808
1.13613613613614,2.98356509112793
-2.95795795795796,7.41925598970906
-2.81781781781782,8.59888161709511
4.88988988988989,25.4936669826178
