x1,x2,y
9.16146646406541,0.943228599411719,3
-4.8041072712393,-1.54606106121687,2
3.07731278573767,0.974654041667336,1
-4.31288071975478,-0.834795890910685,2
0.418062512790936,1.36630729061876,2
10.3773846607766,0.0769846753951842,3
9.30259417572629,-0.165228874873542,3
3.97486324696735,1.01622787946344,1
6.79573340274153,-0.952610378975883,1
8.6813439228049,0.00361534025898927,3
-5.65141296398554,0.0764224820994805,2
-4.53422904195731,-0.776147921251686,2
7.60747443323197,-0.596712309744188,1
11.8900557980258,-0.283275437144221,3
11.2115312882836,-0.540879206495675,3
-2.73889590970116,-0.481941985905756,2
-2.77875221873314,0.292711989757607,2
10.1124300440417,0.0183393291469087,3
2.68099567978485,0.808729210548435,1
-7.25581643162973,-0.243421622676852,2
8.29771967772172,0.800752887931714,3
-5.9234762404461,0.0583756274679172,2
9.57128880502933,-0.04993972864791,3
-4.23624567565659,-0.326871617216685,2
7.40482985433035,-0.745260329081662,1
3.15073358293061,1.39189905432169,1
9.13396738613493,1.09165547239363,3
12.1980025139878,-1.0365321308491,3
-1.10348956543318,0.678035949357093,2
3.21062746564127,0.100080270177648,1
9.68514552532828,0.30780090250724,3
-5.61171986087553,-1.57307630469384,2
-0.987324063742651,-0.117115093687953,2
-3.53230351690377,-2.33907923310657,2
-1.08071350208877,1.18403350205305,2
9.95537470799922,0.0886432841110142,3
-4.56001194246841,0.286770466324304,2
-3.58486221264618,0.82643195081987,2
5.98405955899322,0.562704040526159,1
7.11396209351065,-0.551219791342372,1
3.62912643878435,-0.286749971766198,1
10.166678591196,0.130002780359115,3
-2.45460983365058,1.24171631228082,2
0.929252108192464,-0.645667014656559,2
2.89738376255704,0.528674417959629,1
10.2652862761052,-0.19828604236891,3
5.37847074499389,-0.0189582517055861,1
4.36951335489908,-0.739753796036917,1
3.38950282826103,1.08060628960586,1
-1.68041115760859,-0.215008423686273,2
-2.72773101952261,0.891792789514737,2
-5.75084562539973,-1.28654198511216,2
1.41026497895421,1.28527358387252,2
9.43402773830761,-0.00542924271673214,3
8.91101887125556,-1.19021507427455,1
8.11984138513836,-0.933437920045721,1
9.38404646429235,0.513736794014366,3
-2.09377219721603,0.284123364010992,2
-6.28898191932683,-0.903604837429215,2
-5.44367378072079,-1.24802955400749,2
5.82524773263413,-0.433076980899741,1
6.53829488054684,-0.198499676211108,1
4.74392273539857,-0.554210158477138,1
6.18047459485146,0.300074685211598,1
11.0966323787141,-0.412667787673523,3
4.13703849366923,0.773748215846827,1
-5.34082111284785,-1.02806631870752,2
-3.43357958020358,-0.269154174678215,2
-3.97672395953471,-1.57602004635216,2
-0.493652889947608,0.761996623841133,2
10.4592707655011,0.370580328402213,3
10.648270527119,-0.0863669332324388,3
8.43552436807024,0.672983392552144,3
5.63120255749085,0.0640530406711416,1
3.16542812065731,3.43286981469095,1
-5.04077411205039,-1.48072596496629,2
8.55295571180309,0.79736958134249,3
4.13369916648278,-0.665909558210464,1
-6.46394040244582,-0.541443324382994,2
2.95133826222257,-0.956710038118475,1
-4.53159580523455,-0.0644804824549665,2
10.2870108443329,-0.175028198804812,3
1.75876415544682,1.2269774666027,2
3.79081692501448,2.24830225332963,1
4.01087463514849,1.00444121065532,1
5.3070710051301,-1.49572775729972,1
-0.606575913688851,1.19428508395831,2
-3.80315534304772,-0.502005965837541,2
6.75264860219245,-0.463383429807332,1
10.1781272313526,0.0149692116616589,3
8.26309880760083,-1.79003242567057,1
-1.41404860503821,-0.0800262858750277,2
10.3130538728318,-0.865741762287988,3
10.2465327756786,0.409524986100486,3
11.3936463648543,-0.616272235196679,3
5.96279218627943,-1.1829842855275,1
11.2594611659324,-0.29971526182073,3
8.51117225624129,0.227452678362802,3
9.18074281865672,0.652545899120268,3
8.76882274862067,0.484064184249549,3
7.4978934305859,0.406368065268222,3
-2.91639556628633,0.115841800521491,2
10.199318290712,-0.520471587594381,3
7.09135233090561,-0.86248731899481,1
-3.20203613552535,-0.0163297653073753,2
9.89662321746091,-0.218136683410479,3
-4.09616960606037,-0.250993755751707,2
-3.58778542351707,-0.533380743083618,2
5.10888906292468,0.733874685172992,1
-3.93792074824042,-1.33492020625328,2
3.77588819932514,0.608897342783692,1
9.68748604321334,0.251236213084314,3
-0.810296239708044,0.609775238549488,2
-5.75998187417675,-0.720963032442731,2
5.46090733929456,-0.675692766594252,1
9.62200539579772,-0.39641689353784,3
8.67478686132728,0.263002704567831,3
9.43592857224804,0.847978779921707,3
7.17065091378788,-0.621466518008272,1
5.081273733817,-0.709434007628984,1
-1.82318445769294,1.68043253940941,2
9.51274506301845,0.0396173412940048,3
5.50733588861885,-0.881304346505943,1
-5.01010050296205,-0.815146180352927,2
-2.35612394957961,1.12896068353848,2
-5.51098530513747,-0.324324589937698,2
-7.62284237664626,-2.0559179319819,2
10.7261665459526,-0.470654065409011,3
-1.7869875423731,0.944583660445894,2
4.29301044696124,-0.0607325356542904,1
4.04704255483237,1.11490409933779,1
11.1059747064264,0.109169337540229,3
6.08849527190574,-1.29305475507375,1
-0.338871406717022,-1.41350954416477,2
-0.798501802262512,0.611447935401898,2
0.558865637485222,2.22614203146221,1
4.41809897135919,1.41809405251858,1
9.40641106945281,0.297207805819006,3
-3.40406705313378,0.891694932482613,2
