x1,x2,y
3.42727339071834,-2.59740131031471,2
0.985943159018532,-3.22119643035204,2
3.99646504593977,0.763785214837362,1
1.06876999677284,4.0748478336861,2
1.38940378478585,3.87161544640272,2
0.385278621039823,-1.40025152730918,1
1.70036260496275,-3.20233340414935,2
1.78249888879939,-2.76812950103576,2
3.80275846896007,3.96694179607,2
1.47105400684996,-3.01366946886586,2
2.52799383686037,4.72192085425428,2
-5.16018413023165,-0.2509135994025,1
3.66389073340751,3.50337416971327,2
1.72858674023533,4.97149355478162,2
4.58397104013964,-0.932094739546704,1
3.03930827846337,-0.131753934568907,1
3.86771124336792,-0.383653890129831,1
1.70637737121259,-2.65020778001495,2
-6.04319231715728,-1.1349572629614,1
2.01189733711917,-2.4166549533515,2
4.45085949937386,-0.674119150467112,1
-4.92480412674015,-0.676828354794242,1
7.36924614056044,-0.114418942478112,1
1.7724732397247,-3.14295844496962,2
-0.648965278684807,4.24395803021163,2
1.62150576465613,-3.295646664215,2
1.66448415547101,-3.18102928090101,2
1.48877734782625,3.41635931124811,2
-2.15985746008804,0.324435663310256,1
1.1888966817736,-2.90150062098037,2
1.79933991908494,3.8515333242058,2
2.81161499678175,-3.23005538315246,2
-5.12647264108444,-0.680131311466664,1
5.11473224619892,0.499609174179364,1
-2.00674286176059,1.49397873972504,1
0.669775174688833,4.84308835706803,2
1.39299211799766,-3.32630792529668,2
0.144083635741157,4.80418461410412,2
1.45234529542516,-3.45314920650615,2
3.35992567234773,-4.33807973655191,2
-3.79053798770306,0.0613039282680547,1
0.918678304481696,0.539460188775135,1
1.51229275347719,0.726490401441269,1
2.06310342177646,4.22105514527161,2
1.80433347940217,-3.62544088992824,2
0.200808198010895,-3.13314760724437,2
-5.52509217861345,-1.01389887151876,1
2.91246473782588,-2.93832291558902,2
3.68090812245955,-2.90588486300424,2
2.31122159518202,4.34277602344075,2
3.37499297023969,-2.49541246989126,2
3.42395731813222,-3.02331550125363,2
-2.42019474863471,-0.301805680657606,1
1.52974813652404,-3.4693515543637,2
0.434326970216232,-0.223063472656444,1
3.24483232874626,3.67809445892202,2
0.0616300491370823,4.2396752625645,2
4.54344824627244,-0.543922646103077,1
2.34370780298605,4.07698706307143,2
2.32038022518342,-3.44403930154099,2
0.614080552240788,0.530770714716234,1
1.43669136493124,4.38136748640717,2
1.94113047039565,-3.0266036601598,2
3.51479785954698,1.22101744439105,1
2.43904462615487,3.46392567472294,2
0.358383045990587,-2.91543705994972,2
-1.87064874290097,-0.521582642311227,1
8.82595165437813,0.5662593143511,1
2.23979618054558,4.27876976970131,2
4.58278900524665,0.523408671633386,1
0.217146128491935,4.40784318074077,2
5.1206618719771,1.36514997168246,1
-5.01213936346522,-1.49501658785315,1
4.69117064840477,-3.22057368713966,2
-2.48228430520225,2.00583525994931,1
6.11283347021603,-2.66790773229903,1
2.07071178361904,-2.53767057263746,2
2.03858037051717,-3.19111364304117,2
-2.60442865940652,1.11744580515351,1
1.6306713382346,-2.45129505898003,2
2.49139419527759,0.6541353389271,1
-3.3974048338353,0.303571147518106,1
-5.35283795745419,-0.25447223426548,1
-2.73252678870722,2.00428364870211,1
2.035353677645,5.13246451488751,2
-2.50308839941369,-0.0339471407664318,1
1.98583808286838,-2.98063316621947,2
0.441125561371611,1.78717962060425,1
-0.768837924465361,0.572738039577878,1
3.72432914645564,-2.08256558681838,2
1.34872799019977,-2.31631381297121,2
1.19983292700421,4.42693355248273,2
1.67940726795874,-2.52657267862802,2
3.4001324397504,-2.37544614094188,2
3.48338192239525,4.22051505893334,2
2.73259188705371,-0.23068367872501,1
7.49726381119617,-0.0806661511701448,1
1.68910715118624,-2.60852094896161,2
1.74991242779138,4.75522838294405,2
4.20231928552306,-0.582341846631345,1
4.92186852597063,0.750555988764068,1
1.44782453868196,-3.7046393031664,2
1.54145046548144,-1.85731279663312,2
-0.964768425165002,1.31449784015475,1
-3.83251165235305,-0.640923138482044,1
2.00014745200634,4.43730031975303,2
4.17078729744605,0.0384576073404386,1
-5.05530167247604,-0.672390989404348,1
1.95491425241808,-2.92450955439775,2
1.60562125139578,4.39267050031794,2
6.0411390526136,-0.783468491620878,1
1.98551431852088,-3.5495032445402,2
3.49548809939684,-0.357060453685108,1
7.02064328580401,0.776279749402328,1
-4.89233660051551,-0.331894053380866,1
1.19446002571705,3.99634775947407,2
1.52658080487482,-3.64759612302486,2
6.50259888782223,0.618248606245744,1
4.49476106505855,0.163768711261577,1
1.68709469151105,4.04256324098607,2
2.45282534620937,3.86504546026274,2
-2.25742267221077,0.795208923286274,1
-0.62073980939383,4.54103204748935,2
5.60431958199847,0.0438742090917133,1
3.75466785942923,3.47674977553896,2
0.49281624376982,0.870816868233453,1
0.317462215036472,1.32379830029991,1
-2.47997956825894,1.05138943456767,1
2.25618959619869,-2.34722245338084,2
1.83961321747868,1.53136910703286,1
7.45907288817102,-0.894187508875306,1
-4.07139246662083,0.355177536040803,1
-4.33077466811958,-0.325904048128474,1
0.63012518813149,3.33208668557961,2
2.98529117543777,-2.80625607614527,2
-5.74907904738832,-1.55409716488601,1
3.5661836069255,3.8440752932855,2
4.67056004678695,-0.528460758757301,1
2.35593152915168,-2.25769751154585,2
0.463842324533419,-1.76312268549457,2
3.36885827467193,4.13594837843995,2
-3.21757585786704,1.91381618837512,1
2.09997797409309,-2.9775365672498,2
4.44826057285315,-0.159945874742161,1
0.760211179332821,-3.69846975371186,2
-3.13205175411736,-1.35529985477009,1
2.35957210037367,-3.51791969042263,2
-4.10575626776085,-0.262703579821028,1
4.49852698878833,0.119797322963713,1
3.92211035725487,-0.00630166013241202,1
-3.73793543629773,0.538241063731347,1
2.66079295386034,-2.32019797404853,2
3.68623039035977,3.58191878886566,2
3.2920922099502,3.88983676438084,2
-3.9710373262001,-0.379338623453266,1
2.81238324796172,4.72755968305525,2
3.38420689855033,-3.11203236687841,2
7.18775664219998,-1.65508483938886,1
-2.59833043949505,-1.54830606684499,1
3.32184379666141,4.50010570043096,2
0.0331258333760238,4.52572794554143,2
0.327841916450001,1.5869612811054,1
2.58826794551912,-3.27919794087903,2
0.904455362858837,-3.07815457698191,2
6.17752384034156,-2.03025360506242,1
3.09172323383138,0.0622539922145804,1
-0.939761892012026,0.583738363585045,1
2.03566341720682,-2.55044041584975,2
-1.15866855021029,2.02407451469253,1
-5.33799909676932,-0.842219622438292,1
1.68333330616184,3.68422340168791,2
0.49703305037874,3.77332921650119,2
1.46112593307326,2.29675428973972,1
3.32712150835549,1.18716292232615,1
-7.55536292658865,-0.918973487343794,1
-7.59404131034378,0.0449997621263954,1
1.25989994635925,4.08729205794446,2
8.03395672347692,1.00941955259779,1
1.1086416272399,3.57219518581272,2
-2.14229399881812,1.7915710067559,1
-3.60805570848154,-0.767726671929484,1
-3.89322374172061,-1.27237071898942,1
1.43655200672961,1.95214388007721,1
3.89878586456709,0.983540872411984,1
2.26693836003717,-3.01056332063143,2
5.65809783783799,-1.50317372204704,1
2.92522770374865,4.35091950602791,2
1.457710743283,3.6327360764089,2
6.97732266957901,-0.417735342919229,1
2.44289843561284,3.84754679415929,2
-4.77000444872824,-1.50240260843033,1
2.3696299782505,-2.69093122366573,2
2.70407081767564,4.10179071829001,2
4.5834064935128,-0.741808247977184,1
1.87803056963584,-3.03887315178807,2
-4.45991366428046,-0.927604300309831,1
5.59222782426672,-0.194164926541297,1
1.25976169283132,3.82813322482922,2
2.37678129930093,4.79403956971577,2
-4.2032406763511,-0.620809688704727,1
2.37335888093116,2.99206535380199,2
-5.08561524230731,-0.899235625442105,1
2.38949011523991,3.53512695274411,2
-2.121169916255,-0.526074815944536,1
2.97297310605765,-2.6019660058432,2
4.36510699049276,-2.85666901263389,2
-5.57903069164598,-1.8061338408889,1
2.58885891918182,0.306309252872936,1
1.5172731209717,-3.26938005092159,2
6.2171649705712,-1.53047959624437,1
-5.01804266815659,-0.152208311088797,1
2.33537684423169,3.52576081960336,2
4.2372979304985,4.18410039426743,2
3.203669299734,0.413344131854344,1
-4.73901274020164,0.848953483021395,1
2.10522092879065,4.56698391806207,2
8.31435430068312,-1.40152477280368,1
1.89613493577782,-2.93561250639649,2
1.1315347868507,4.42244545608403,2
2.84237449040878,-3.59938264018968,2
2.24165969020498,3.64760687068517,2
2.80399449792029,-2.27325898914464,2
-1.27105153528435,-1.0045013156529,1
-5.25920142988634,-1.08002535459576,1
4.00900974785666,-0.0391812774211486,1
-2.57757229850267,-1.2109652746239,1
-3.47139822032761,1.379729219053,1
-0.611897341418501,0.057049484328591,1
1.79646926294832,4.23673619966451,2
1.70104251533209,-2.9205895062651,2
1.43857826781084,2.26847559585142,1
3.69368555745526,3.25563984937682,2
-2.37880334550572,-1.43846653879574,1
-1.12544205843264,0.95829177822857,1
2.27566919196968,4.20485418732365,2
3.71481409274305,-3.25924855235234,2
1.57612631380977,-2.53109359313731,2
0.749218798812904,3.14886888337673,2
-3.49625919797125,-0.429044141054251,1
-4.50616739148688,-1.38035236314762,1
7.18783190657284,-1.27126889146534,1
6.49457767597163,-2.63856713532246,1
2.86859781504914,3.76712090350435,2
-3.52656023914896,0.156565585710947,1
-2.92593220629072,-1.03651007231731,1
0.756340010422611,-3.24918377537677,2
1.12538826728839,-2.96396177724999,2
2.43458362448242,3.47657080714727,2
0.724219279839014,2.81102006876442,2
1.95955544704853,-3.31341202527315,2
6.69693055227495,-0.137646669556369,1
-5.25918627635187,-0.469857653764249,1
7.48824215837516,-1.42562743796271,1
7.76032905082084,-0.301569011662331,1
3.81509699291322,-2.52950227328903,2
-4.89588020267956,-1.01360790056196,1
2.24306760873357,4.2978497553033,2
0.350301203080176,-2.47916904099509,2
3.10684580614149,-3.2022256263095,2
-2.25061267755587,-0.404067354760122,1
3.38198661291009,-3.62789673700966,2
1.39465894841148,4.11252517246545,2
5.36442160177522,1.01791851353704,1
2.4563993853679,-3.57240360190791,2
4.21523150706642,1.0241351363387,1
4.28907857458985,-3.35542017433903,2
-1.03289082735088,1.19523372651853,1
1.11456496136854,-2.78346419548151,2
0.47351532663727,2.13851331754363,1
-2.6167869304445,-0.0155537109947863,1
1.39108567385104,-2.73870690175413,2
2.73980889521021,3.88318074893094,2
-3.67978499733104,0.965512004958037,1
3.93646888267851,-0.471171382253928,1
-2.92496213289328,-0.447413690602881,1
7.93880865473881,-2.2015469139863,1
4.01989716115477,0.141889201169347,1
-5.52312047049858,-0.588587552461459,1
1.86585175495788,-0.235784707067859,1
-6.08251154530134,-2.75265769447931,1
1.59467684117876,4.65032019720658,2
6.27861068118891,-0.144818262776811,1
0.648171706824385,-2.96945875152595,2
-6.53499840850464,-1.21531115083595,1
4.44364808369608,-1.71055006269222,1
2.66700312365421,4.12283524520899,2
-3.28212052869085,-0.191061436443471,1
1.44159711471753,-3.14866063799165,2
-0.0595369004934829,1.31499542665824,1
2.02689086417932,-3.14643741222993,2
1.52063356914919,-3.38813102772542,2
1.34404080579889,3.90378519572693,2
4.70993997394943,0.92213004883523,1
0.493252778950735,4.06436514051432,2
4.278221725612,4.22479425623955,2
-3.77210763171679,-0.953677634986281,1
1.56180478822285,4.16185510101221,2
6.10292931820781,-0.766560152965704,1
2.18672727581418,4.4128573463824,2
7.46905658272563,-0.657664672039827,1
5.7445030238769,-1.00424186248528,1
4.12098981458857,4.59716476277984,2
2.99309442294802,3.93970225368065,2
0.811402675829184,-3.43343960747594,2
3.64603666007486,-3.02140078318343,2
1.89079116852186,2.15948558061836,1
1.50504897762051,3.94437774812987,2
3.80053546807876,-2.74308753847676,2
1.32405079493682,-2.96800065029415,2
1.46967454984285,-3.1593575984271,2
-5.22773275409976,0.195325446590168,1
2.13853552921558,3.89539533791448,2
-1.49624683588383,0.80536043920057,1
